[0.00 - 5.12] P:1580.98 E:0.017439 |  Here we can see David Beckham at the mouth of the tunnel alongside
[6355.30 - 6360.02] P:1759.49 E:0.033441 |  Free kick is taken and it goes headed away by john terry not very far in england
[6360.18 - 6365.38] P:1681.03 E:0.033755 |  It's coming onto them all the time here from the men in red and green and here they come again the home side
[6365.94 - 6368.98] P:1627.49 E:0.035792 |  portugal raiding down the left hand side across comes gary neville
[6369.54 - 6375.78] P:1737.16 E:0.038012 |  And it's out of play for portugal throwing. We just over five minutes to go of normal time
[6376.58 - 6378.58] P:1727.29 E:0.037280 |  england won portugal one
[6378.74 - 6380.74] P:1641.30 E:0.037698 |  ball with portugal inevitably
[6381.54 - 6387.14] P:1689.70 E:0.034002 |  portugal looking to try and tease the england defenders then the cross comes in and this time john terry gets his head to the ball
[6387.38 - 6389.38] P:1792.97 E:0.033176 |  Vesal is all on his own
[6389.46 - 6391.70] P:1680.22 E:0.041045 |  He's got no one into sport and then he's fouled
[6392.34 - 6398.02] P:1851.87 E:0.031367 |  By deco and deco will get a yellow card for that. It's a free kick to england and here's graham taylor
[6399.06 - 6400.42] P:1738.14 E:0.028850 |  Well, I
[6400.42 - 6402.02] P:1632.82 E:0.036136 |  One could argue that has been coming
[6402.02 - 6404.02] P:1619.33 E:0.037320 |  But the way it came was a surprise
[6404.34 - 6407.22] P:1743.99 E:0.037945 |  Once the first cross had been put out in the second cross
[6407.78 - 6412.90] P:1849.87 E:0.038888 |  In the penalty box the england defenders had plenty of time to assess what was round about them
[6413.30 - 6419.14] P:1779.31 E:0.038131 |  They weren't able to do that and postiga came in and got in between the defenders to equalize
[6419.70 - 6420.58] P:1604.19 E:0.036982 |  It's a matter now
[6420.58 - 6423.14] P:1632.28 E:0.038848 |  I was not saying well, we've got to go and win it in the next few minutes
[6423.14 - 6425.78] P:1694.50 E:0.035536 |  You've got to hold you've got to get yourself into the game
[6426.10 - 6429.70] P:1654.77 E:0.035103 |  There could yet be that period of extra time to come in and win it
[6429.94 - 6432.90] P:1698.43 E:0.038440 |  But it's a shame. It's a surprise that they lost the
[6433.54 - 6436.98] P:1608.32 E:0.039334 |  The equalizing goal by what would call an english type cross
[6439.38 - 6442.26] P:1613.59 E:0.038055 |  Is the first goal england have conceded from open play in this tournament
[6443.30 - 6445.62] P:1763.64 E:0.035892 |  And it's changed the whole atmosphere in this stadium
[6446.42 - 6448.42] P:1756.71 E:0.036460 |  england sitting too deep
[6448.98 - 6454.42] P:1692.46 E:0.036539 |  Portugal coming forward once more the ball is not in play ronaldo didn't manage to keep it in
[6455.06 - 6462.66] P:1773.78 E:0.033489 |  And england are four minutes away from the final whistle here plus out of time and maybe four minutes or so away from extra time
[6463.38 - 6465.38] P:1759.52 E:0.037201 |  Soul Campbell now england needs some possession
[6466.10 - 6468.10] P:1763.72 E:0.036578 |  Maniche is in the way for portugal
[6468.58 - 6471.70] P:1698.54 E:0.038805 |  Maniche england were unable to get the second which would have finished portugal off
[6471.86 - 6476.34] P:1695.37 E:0.038622 |  David beckham now has been penalized by ozmae and portugal take the free kick quickly
[6476.58 - 6480.26] P:1666.03 E:0.039435 |  england tired of course in the quarterfinal against brazil two years ago
[6480.50 - 6484.10] P:1726.83 E:0.037852 |  We're flagging a bit here portugal trying to win it in normal time
[6484.50 - 6487.38] P:1772.44 E:0.036871 |  They don't want extra time shot comes in and it's wasted this time
[6488.10 - 6494.58] P:1751.49 E:0.033132 |  And a goal kick to england david james to take it and this is why england now need a little bit of help and a bit of support from the bench
[6495.06 - 6499.06] P:1600.79 E:0.034807 |  They certainly do they just want to try and kill it if they can and just regroup into extra time but
[6499.70 - 6505.06] P:1608.42 E:0.038816 |  This is one of those what one of those ones where you have to add mascalari the portuguese coach because he pushed four men forward
[6505.06 - 6508.10] P:1516.37 E:0.038082 |  It was very brave. It was very bold. He knew about the counterattack from england
[6508.58 - 6512.98] P:1492.55 E:0.038401 |  But it was a soft goal to give away as one of those goals that you look back and you say why why
[6513.30 - 6517.94] P:1593.56 E:0.032204 |  Did we just pick up and mark and leave the spare man if there was one hargreys can't find knowing
[6518.58 - 6521.14] P:1776.54 E:0.034330 |  Scalari is in the tent is almost on the pitch down there
[6521.14 - 6525.14] P:1741.38 E:0.032077 |  There's no one from england though in the technical area trying to inspire from the sideline as
[6525.54 - 6531.06] P:1625.49 E:0.031937 |  Portugal clear ashley coals underneath it with a header trying to play in hargreys hargreys against deco
[6531.46 - 6533.94] P:1729.38 E:0.034886 |  And that's gone out of play for a portuguese throwing
[6534.42 - 6538.74] P:1828.01 E:0.037222 |  We've less than three minutes to go the england supporters are trying to lift their side
[6539.62 - 6542.74] P:1737.33 E:0.039607 |  We're heading for extra time in this first quarter final
[6543.30 - 6545.30] P:1790.10 E:0.039308 |  Silver goals and penalties of course
[6545.70 - 6552.10] P:1656.27 E:0.038290 |  Many people forecast this would be decided by penalties, but we're still a long long way away from that scenario
[6552.82 - 6555.94] P:1590.65 E:0.037122 |  It's portugal with a clearance from andrade looking for rinaldo
[6556.50 - 6558.74] P:1591.81 E:0.036304 |  rinaldo faced by ashley coal and hargreys
[6559.62 - 6562.98] P:1606.12 E:0.037457 |  Portugal having non-stop possession here in the second half. It's ruy costa
[6563.78 - 6565.54] P:1747.97 E:0.036228 |  onto miguel
[6565.54 - 6568.50] P:1672.36 E:0.037215 |  miguel into the area trying to find post again that was over hit
[6569.22 - 6571.62] P:1747.37 E:0.032390 |  and um, it's a goal kick that england
[6572.18 - 6573.70] P:1781.04 E:0.030465 |  Have been stung
[6573.70 - 6575.46] P:1666.56 E:0.031748 |  Right at the end of this game
[6575.46 - 6580.02] P:1770.84 E:0.033747 |  Like they were not quite so dramatically against france in the opening match one one
[6580.50 - 6583.86] P:1729.42 E:0.038120 |  And you just sensed terry that the forces were portugal at the moment
[6583.94 - 6589.06] P:1651.75 E:0.035999 |  Yeah, the force has been with portugal all the second half really has been one-way traffic with the first sporadic attacks from england
[6589.38 - 6591.78] P:1567.84 E:0.034438 |  But i thought the storm was weathered. I thought they've they've done it
[6591.86 - 6595.78] P:1698.35 E:0.033136 |  But you you never say never and against france as well. You thought that they've done it, but they hadn't
[6596.18 - 6597.06] P:1857.45 E:0.038714 |  You can see the goal now
[6597.06 - 6600.50] P:1852.96 E:0.034511 |  They've got to see it out to to extra time and these are the these players have to get through
[6600.58 - 6603.86] P:1651.18 E:0.032813 |  I think portugal are made three substitutions england have made three substitutions as well
[6603.94 - 6607.30] P:1579.27 E:0.031456 |  So these players if it does go to extra time, they've got to they've got to play
[6608.10 - 6610.10] P:1671.50 E:0.035829 |  Portugal once more moving forward
[6610.42 - 6613.62] P:1632.50 E:0.035924 |  ruy costa such a vital player to be able to bring on in this second half
[6614.18 - 6616.18] P:1698.27 E:0.036243 |  high ball towards rinaldo too high
[6617.30 - 6618.58] P:1747.41 E:0.031409 |  and uh
[6618.58 - 6621.94] P:1649.26 E:0.035144 |  At least portugal haven't gone on since they scored that equalizer
[6622.58 - 6624.26] P:1710.45 E:0.035971 |  and england
[6624.26 - 6626.26] P:1802.38 E:0.036050 |  have hung in there
[6626.26 - 6630.98] P:1775.65 E:0.038898 |  Philip neville to david beckham who's drifted into the center circle beckham turns on the ball against ruy costa
[6631.30 - 6634.98] P:1796.27 E:0.038844 |  Feeds philip neville philip neville lifts it forward trying to play the ball over andrade
[6635.06 - 6639.62] P:1694.70 E:0.037068 |  That's a header away and it was well judged by andrade. Otherwise viselle was looking for the bits and pieces
[6640.58 - 6645.14] P:1641.09 E:0.039326 |  Ball with that given away by portugal by cavallo, but it was a good recovery
[6645.62 - 6648.74] P:1811.97 E:0.039146 |  a referee's given the free kick against uh cavallo against
[6649.38 - 6651.38] P:1933.86 E:0.033993 |  His challenge on hargree's
[6651.38 - 6654.26] P:1731.11 E:0.037482 |  He's correct as well. That was a one minute to go of normal time
[6654.98 - 6658.90] P:1796.25 E:0.034399 |  And can this be the moment for england because there would be no coming back for portugal
[6659.22 - 6664.26] P:1806.94 E:0.034672 |  If they could finish this one off and this time cambell as he must do goes forward with john terry
[6664.58 - 6670.42] P:1944.97 E:0.034938 |  If ever there was a moment for david beckham to deliver one of his better free kicks, this is it
[6671.62 - 6674.58] P:1990.92 E:0.037971 |  england free kick right at the end of the game and it goes
[6674.82 - 6676.02] P:1640.77 E:0.041853 |  headed against the bar
[6676.02 - 6678.42] P:1688.27 E:0.043812 |  Campbell's should be the goal by england
[6679.14 - 6686.50] P:1838.64 E:0.037920 |  Campbell has scored the referee out has the referee given the goal. Oh, no, he hasn't and the game continues
[6687.86 - 6692.98] P:1626.32 E:0.039039 |  I thought what on earth is happening the ball is now with shimow england thought they'd won the game right at the end
[6694.74 - 6696.74] P:1673.95 E:0.037854 |  And we've got three minutes of added time
[6697.30 - 6700.42] P:1682.84 E:0.039103 |  portugal shoot over the bar now explain all that to me
[6701.46 - 6705.46] P:1680.68 E:0.038175 |  Well when the header came in i'm not too sure if it came off john terry or sol cambell the ball
[6705.54 - 6709.70] P:1757.73 E:0.036445 |  Fuddler against the crossbar came off sol cambell sol cambell then got up and there was two players
[6709.70 - 6712.82] P:1581.12 E:0.038584 |  They went up john terry and sol cambell the goalkeeper was nowhere near the ball
[6712.82 - 6718.10] P:1626.00 E:0.036613 |  He wasn't fouled he was blocked if anything on the goal line cambell thought he'd scored just like argentina
[6718.66 - 6725.14] P:1744.03 E:0.038340 |  1998 englander thought they got the winner the referee gave the free kick and then portugal broken it was two on one against england
[6726.74 - 6731.38] P:1877.29 E:0.030696 |  Just like the game against argentina in san eddie n cambell thought he'd done it
[6731.70 - 6734.42] P:1694.07 E:0.033518 |  We thought he'd done it all the england fans thought he'd done it
[6734.66 - 6740.82] P:1727.28 E:0.033178 |  We're now playing added time here at the end of the 90 minutes john terry for england long ball four looking for oan and the
[6740.82 - 6742.82] P:1718.54 E:0.033266 |  Goalkeeper will get that riccardo
[6743.30 - 6748.42] P:1785.50 E:0.032501 |  Well if england don't win this game now, what a talking point that is going to prove to be at the end of the match
[6748.74 - 6755.46] P:1653.75 E:0.032390 |  What a talking point urs meyers performance will be as well as the referee long ball into the england half philip neville doesn't get it
[6755.46 - 6760.18] P:1631.34 E:0.032363 |  First time maybe that will inspire england forward if they feel that they've been hard done by here
[6760.50 - 6765.46] P:1624.26 E:0.035674 |  The ball now needs clearing by john terry and he knocks it a long way into the crowd over on the far side
[6765.70 - 6771.78] P:1702.77 E:0.033246 |  It's portugal won england won and we're playing added time at the end of the 90 minutes three minutes of added time
[6772.18 - 6776.82] P:1659.13 E:0.033968 |  Now england have to be careful themselves. They thought they'd won the game if portugal get a goal now
[6776.98 - 6778.82] P:1566.58 E:0.031701 |  It will be all over
[6778.82 - 6780.34] P:1628.54 E:0.031972 |  The ball is with the
[6780.34 - 6784.82] P:1613.49 E:0.034103 |  Costa long ball to this near side the field to deco deco is now playing wide on the right
[6785.14 - 6790.58] P:1650.76 E:0.035624 |  Close down by hargree's ashley coal comes in once more to win the ball hargreeves and coal together near side
[6791.06 - 6792.74] P:1682.06 E:0.033823 |  Lampard looking for hargreeves
[6792.74 - 6798.10] P:1772.91 E:0.036674 |  We can hear the england fans singing as hargreeves was tripped a couple of times still managers across the halfway line
[6798.34 - 6800.98] P:1697.74 E:0.040936 |  Still hargreeves are in ahead of him and he loses his footing
[6801.46 - 6804.90] P:1835.08 E:0.037788 |  Well, he was fouled two or three times there as he tried to get forward
[6805.62 - 6809.14] P:1817.34 E:0.033373 |  And now hargreeves gets up slowly and portugal counterattack
[6809.54 - 6814.18] P:1742.26 E:0.036185 |  Lampard and coal switched in field and the referee's given a free kick now against lampard
[6814.50 - 6815.94] P:1785.18 E:0.027237 |  on deco
[6815.94 - 6818.42] P:1773.25 E:0.034531 |  Free kick to portugal added time in lisbon
